hour_instant,dteday,hr,holiday,workingday,weathersit,temp,hum,windspeed,hour_count,instant_y,season,weekday,day_count,is_weekend,hour_to_day_ratio,time_category,temp_category
14984,2012-09-21,12,0,1,1,0.68,0.57,0.1642,389,630,3,5,8167,Weekday,0.047630708950655076,Off-Peak Hours,High
14985,2012-09-21,13,0,1,1,0.7,0.54,0.1642,421,630,3,5,8167,Weekday,0.051548916370760374,Off-Peak Hours,High
14986,2012-09-21,14,0,1,1,0.7,0.54,0.2985,412,630,3,5,8167,Weekday,0.050446920533855764,Off-Peak Hours,High
14987,2012-09-21,15,0,1,1,0.7,0.54,0.2239,423,630,3,5,8167,Weekday,0.05179380433451696,Off-Peak Hours,High
14988,2012-09-21,16,0,1,1,0.7,0.54,0.194,567,630,3,5,8167,Weekday,0.06942573772499082,Off-Peak Hours,High
14989,2012-09-21,17,0,1,1,0.68,0.57,0.2836,846,630,3,5,8167,Weekday,0.10358760866903392,Peak Hours,High
14990,2012-09-21,18,0,1,1,0.66,0.61,0.2537,805,630,3,5,8167,Weekday,0.098567405412024,Peak Hours,Medium
14991,2012-09-21,19,0,1,1,0.64,0.65,0.2537,588,630,3,5,8167,Weekday,0.07199706134443493,Peak Hours,Medium
14992,2012-09-21,20,0,1,1,0.62,0.69,0.194,369,630,3,5,8167,Weekday,0.04518182931308926,Off-Peak Hours,Medium
14993,2012-09-21,21,0,1,1,0.6,0.73,0.2537,312,630,3,5,8167,Weekday,0.038202522346026696,Off-Peak Hours,Medium
14994,2012-09-21,22,0,1,1,0.6,0.73,0.194,295,630,3,5,8167,Weekday,0.03612097465409575,Off-Peak Hours,Medium
14995,2012-09-21,23,0,1,1,0.6,0.73,0.3284,186,630,3,5,8167,Weekday,0.02277458062936207,Off-Peak Hours,Medium
14996,2012-09-22,0,0,0,1,0.6,0.73,0.2836,172,631,3,6,8395,Weekend,0.020488385944014295,Off-Peak Hours,Medium
14997,2012-09-22,1,0,0,1,0.58,0.83,0.2985,124,631,3,6,8395,Weekend,0.014770696843359143,Off-Peak Hours,Medium
14998,2012-09-22,2,0,0,1,0.56,0.88,0.2537,83,631,3,6,8395,Weekend,0.0098868374032162,Off-Peak Hours,Medium
14999,2012-09-22,3,0,0,1,0.56,0.83,0.2836,45,631,3,6,8395,Weekend,0.005360333531864205,Off-Peak Hours,Medium
15000,2012-09-22,4,0,0,1,0.56,0.83,0.2836,15,631,3,6,8395,Weekend,0.001786777843954735,Off-Peak Hours,Medium
15001,2012-09-22,5,0,0,1,0.56,0.83,0.3284,17,631,3,6,8395,Weekend,0.0020250148898153662,Off-Peak Hours,Medium
15002,2012-09-22,6,0,0,1,0.56,0.83,0.2985,41,631,3,6,8395,Weekend,0.004883859440142942,Off-Peak Hours,Medium
15003,2012-09-22,7,0,0,1,0.58,0.78,0.2537,77,631,3,6,8395,Weekend,0.009172126265634305,Peak Hours,Medium
15004,2012-09-22,8,0,0,1,0.6,0.73,0.2985,218,631,3,6,8395,Weekend,0.025967837998808814,Peak Hours,Medium
15005,2012-09-22,9,0,0,1,0.64,0.69,0.2537,377,631,3,6,8395,Weekend,0.044907683144729,Peak Hours,Medium
15006,2012-09-22,10,0,0,1,0.66,0.65,0.3284,474,631,3,6,8395,Weekend,0.05646217986896963,Off-Peak Hours,Medium
15007,2012-09-22,11,0,0,1,0.7,0.58,0.2836,626,631,3,6,8395,Weekend,0.0745681953543776,Off-Peak Hours,High
15008,2012-09-22,12,0,0,1,0.72,0.54,0.2985,688,631,3,6,8395,Weekend,0.08195354377605718,Off-Peak Hours,High
15009,2012-09-22,13,0,0,1,0.74,0.51,0.3582,707,631,3,6,8395,Weekend,0.08421679571173317,Off-Peak Hours,High
15010,2012-09-22,14,0,0,1,0.76,0.48,0.2836,654,631,3,6,8395,Weekend,0.07790351399642645,Off-Peak Hours,High
15011,2012-09-22,15,0,0,1,0.74,0.48,0.3881,750,631,3,6,8395,Weekend,0.08933889219773675,Off-Peak Hours,High
15012,2012-09-22,16,0,0,1,0.74,0.51,0.3284,680,631,3,6,8395,Weekend,0.08100059559261465,Off-Peak Hours,High
15013,2012-09-22,17,0,0,1,0.74,0.51,0.3284,646,631,3,6,8395,Weekend,0.07695056581298391,Peak Hours,High
15014,2012-09-22,18,0,0,1,0.72,0.54,0.2836,598,631,3,6,8395,Weekend,0.07123287671232877,Peak Hours,High
15015,2012-09-22,19,0,0,1,0.7,0.58,0.194,407,631,3,6,8395,Weekend,0.048481238832638475,Peak Hours,High
15016,2012-09-22,20,0,0,1,0.7,0.54,0.2537,325,631,3,6,8395,Weekend,0.03871351995235259,Off-Peak Hours,High
15017,2012-09-22,21,0,0,1,0.64,0.57,0.2537,261,631,3,6,8395,Weekend,0.031089934484812388,Off-Peak Hours,Medium
15018,2012-09-22,22,0,0,1,0.62,0.57,0.194,239,631,3,6,8395,Weekend,0.028469326980345443,Off-Peak Hours,Medium
15019,2012-09-22,23,0,0,1,0.62,0.5,0.194,171,631,3,6,8395,Weekend,0.02036926742108398,Off-Peak Hours,Medium
15020,2012-09-23,0,0,0,1,0.62,0.38,0.2537,180,632,4,0,7907,Weekend,0.022764638927532565,Off-Peak Hours,Medium
15021,2012-09-23,1,0,0,1,0.54,0.52,0.3582,142,632,4,0,7907,Weekend,0.017958770709497914,Off-Peak Hours,Medium
15022,2012-09-23,2,0,0,1,0.52,0.48,0.2537,95,632,4,0,7907,Weekend,0.012014670545086632,Off-Peak Hours,Medium
15023,2012-09-23,3,0,0,1,0.48,0.55,0.2985,54,632,4,0,7907,Weekend,0.00682939167825977,Off-Peak Hours,Medium
15024,2012-09-23,4,0,0,1,0.46,0.55,0.2239,10,632,4,0,7907,Weekend,0.0012647021626406981,Off-Peak Hours,Medium
15025,2012-09-23,5,0,0,1,0.46,0.59,0.2537,6,632,4,0,7907,Weekend,0.0007588212975844188,Off-Peak Hours,Medium
15026,2012-09-23,6,0,0,1,0.44,0.62,0.2537,16,632,4,0,7907,Weekend,0.002023523460225117,Off-Peak Hours,Medium
15027,2012-09-23,7,0,0,1,0.46,0.59,0.2239,57,632,4,0,7907,Weekend,0.0072088023270519795,Peak Hours,Medium
15028,2012-09-23,8,0,0,1,0.48,0.55,0.3582,175,632,4,0,7907,Weekend,0.022132287846212215,Peak Hours,Medium
15029,2012-09-23,9,0,0,1,0.5,0.51,0.3284,276,632,4,0,7907,Weekend,0.03490577968888327,Peak Hours,Medium
15030,2012-09-23,10,0,0,1,0.54,0.45,0.2537,489,632,4,0,7907,Weekend,0.06184393575313014,Off-Peak Hours,Medium
15031,2012-09-23,11,0,0,1,0.56,0.46,0.2537,570,632,4,0,7907,Weekend,0.07208802327051979,Off-Peak Hours,Medium
15032,2012-09-23,12,0,0,1,0.56,0.43,0.1045,776,632,4,0,7907,Weekend,0.09814088782091818,Off-Peak Hours,Medium
15033,2012-09-23,13,0,0,1,0.6,0.38,0.1642,702,632,4,0,7907,Weekend,0.088782091817377,Off-Peak Hours,Medium
15034,2012-09-23,14,0,0,1,0.6,0.38,0.194,666,632,4,0,7907,Weekend,0.08422916403187049,Off-Peak Hours,Medium
15035,2012-09-23,15,0,0,1,0.6,0.33,0.2239,640,632,4,0,7907,Weekend,0.08094093840900468,Off-Peak Hours,Medium
15036,2012-09-23,16,0,0,1,0.6,0.33,0.3284,691,632,4,0,7907,Weekend,0.08739091943847224,Off-Peak Hours,Medium
15037,2012-09-23,17,0,0,1,0.56,0.35,0.2985,723,632,4,0,7907,Weekend,0.09143796635892247,Peak Hours,Medium
15038,2012-09-23,18,0,0,1,0.54,0.37,0.194,540,632,4,0,7907,Weekend,0.0682939167825977,Peak Hours,Medium
15039,2012-09-23,19,0,0,1,0.52,0.42,0.1642,413,632,4,0,7907,Weekend,0.05223219931706083,Peak Hours,Medium
15040,2012-09-23,20,0,0,1,0.52,0.42,0.1642,252,632,4,0,7907,Weekend,0.03187049449854559,Off-Peak Hours,Medium
15041,2012-09-23,21,0,0,2,0.52,0.48,0.1045,196,632,4,0,7907,Weekend,0.024788162387757683,Off-Peak Hours,Medium
15042,2012-09-23,22,0,0,1,0.52,0.48,0.0,138,632,4,0,7907,Weekend,0.017452889844441634,Off-Peak Hours,Medium
15043,2012-09-23,23,0,0,2,0.5,0.59,0.1045,100,632,4,0,7907,Weekend,0.012647021626406981,Off-Peak Hours,Medium
15044,2012-09-24,0,0,1,1,0.46,0.63,0.194,64,633,4,1,7436,Weekday,0.008606777837547068,Off-Peak Hours,Medium
15045,2012-09-24,1,0,1,1,0.46,0.67,0.1343,18,633,4,1,7436,Weekday,0.002420656266810113,Off-Peak Hours,Medium
15046,2012-09-24,2,0,1,2,0.46,0.63,0.1343,8,633,4,1,7436,Weekday,0.0010758472296933835,Off-Peak Hours,Medium
15047,2012-09-24,3,0,1,1,0.46,0.63,0.1642,5,633,4,1,7436,Weekday,0.0006724045185583647,Off-Peak Hours,Medium
15048,2012-09-24,4,0,1,1,0.44,0.67,0.1045,8,633,4,1,7436,Weekday,0.0010758472296933835,Off-Peak Hours,Medium
15049,2012-09-24,5,0,1,1,0.46,0.63,0.0,37,633,4,1,7436,Weekday,0.004975793437331899,Off-Peak Hours,Medium
15050,2012-09-24,6,0,1,1,0.46,0.59,0.0,168,633,4,1,7436,Weekday,0.022592791823561054,Off-Peak Hours,Medium
15051,2012-09-24,7,0,1,1,0.46,0.67,0.1343,530,633,4,1,7436,Weekday,0.07127487896718666,Peak Hours,Medium
15052,2012-09-24,8,0,1,1,0.5,0.55,0.194,750,633,4,1,7436,Weekday,0.10086067778375471,Peak Hours,Medium
15053,2012-09-24,9,0,1,1,0.52,0.52,0.194,328,633,4,1,7436,Weekday,0.04410973641742873,Peak Hours,Medium
15054,2012-09-24,10,0,1,1,0.54,0.49,0.2239,198,633,4,1,7436,Weekday,0.026627218934911243,Off-Peak Hours,Medium
15055,2012-09-24,11,0,1,1,0.56,0.37,0.194,238,633,4,1,7436,Weekday,0.03200645508337816,Off-Peak Hours,Medium
15056,2012-09-24,12,0,1,1,0.56,0.35,0.2985,342,633,4,1,7436,Weekday,0.045992469069392146,Off-Peak Hours,Medium
15057,2012-09-24,13,0,1,1,0.6,0.31,0.2985,328,633,4,1,7436,Weekday,0.04410973641742873,Off-Peak Hours,Medium
15058,2012-09-24,14,0,1,1,0.6,0.28,0.0,303,633,4,1,7436,Weekday,0.0407477138246369,Off-Peak Hours,Medium
15059,2012-09-24,15,0,1,1,0.6,0.31,0.0,300,633,4,1,7436,Weekday,0.04034427111350188,Off-Peak Hours,Medium
15060,2012-09-24,16,0,1,1,0.58,0.3,0.2537,516,633,4,1,7436,Weekday,0.06939214631522324,Off-Peak Hours,Medium
15061,2012-09-24,17,0,1,1,0.58,0.3,0.0,898,633,4,1,7436,Weekday,0.1207638515330823,Peak Hours,Medium
15062,2012-09-24,18,0,1,1,0.54,0.37,0.1642,853,633,4,1,7436,Weekday,0.11471221086605703,Peak Hours,Medium
15063,2012-09-24,19,0,1,1,0.52,0.39,0.1343,590,633,4,1,7436,Weekday,0.07934373318988704,Peak Hours,Medium
15064,2012-09-24,20,0,1,1,0.52,0.52,0.1045,432,633,4,1,7436,Weekday,0.05809575040344271,Off-Peak Hours,Medium
15065,2012-09-24,21,0,1,1,0.5,0.51,0.1343,256,633,4,1,7436,Weekday,0.03442711135018827,Off-Peak Hours,Medium
15066,2012-09-24,22,0,1,1,0.5,0.51,0.2239,172,633,4,1,7436,Weekday,0.023130715438407747,Off-Peak Hours,Medium
15067,2012-09-24,23,0,1,1,0.46,0.63,0.1343,94,633,4,1,7436,Weekday,0.012641204948897257,Off-Peak Hours,Medium
15068,2012-09-25,0,0,1,1,0.46,0.67,0.1642,64,634,4,2,7538,Weekday,0.008490315733616343,Off-Peak Hours,Medium
15069,2012-09-25,1,0,1,1,0.44,0.72,0.1343,13,634,4,2,7538,Weekday,0.00172459538339082,Off-Peak Hours,Medium
15070,2012-09-25,2,0,1,1,0.42,0.77,0.1343,14,634,4,2,7538,Weekday,0.0018572565667285751,Off-Peak Hours,Medium
15071,2012-09-25,3,0,1,1,0.42,0.71,0.0896,5,634,4,2,7538,Weekday,0.0006633059166887769,Off-Peak Hours,Medium
15072,2012-09-25,4,0,1,1,0.42,0.71,0.1343,9,634,4,2,7538,Weekday,0.0011939506500397983,Off-Peak Hours,Medium
15073,2012-09-25,5,0,1,1,0.42,0.77,0.0896,47,634,4,2,7538,Weekday,0.0062350756168745025,Off-Peak Hours,Medium
15074,2012-09-25,6,0,1,1,0.44,0.77,0.2239,194,634,4,2,7538,Weekday,0.025736269567524544,Off-Peak Hours,Medium
15075,2012-09-25,7,0,1,1,0.44,0.77,0.194,556,634,4,2,7538,Weekday,0.07375961793579199,Peak Hours,Medium
15076,2012-09-25,8,0,1,1,0.48,0.67,0.194,805,634,4,2,7538,Weekday,0.10679225258689308,Peak Hours,Medium
15077,2012-09-25,9,0,1,1,0.54,0.56,0.2537,409,634,4,2,7538,Weekday,0.05425842398514195,Peak Hours,Medium
15078,2012-09-25,10,0,1,1,0.56,0.52,0.2985,170,634,4,2,7538,Weekday,0.022552401167418412,Off-Peak Hours,Medium
15079,2012-09-25,11,0,1,1,0.6,0.46,0.2985,218,634,4,2,7538,Weekday,0.028920137967630672,Off-Peak Hours,Medium
15080,2012-09-25,12,0,1,1,0.62,0.43,0.2836,302,634,4,2,7538,Weekday,0.04006367736800212,Off-Peak Hours,Medium
15081,2012-09-25,13,0,1,1,0.64,0.47,0.2537,305,634,4,2,7538,Weekday,0.04046166091801539,Off-Peak Hours,Medium
15082,2012-09-25,14,0,1,1,0.66,0.39,0.3284,293,634,4,2,7538,Weekday,0.03886972671796232,Off-Peak Hours,Medium
15083,2012-09-25,15,0,1,1,0.66,0.36,0.3284,303,634,4,2,7538,Weekday,0.040196338551339875,Off-Peak Hours,Medium
15084,2012-09-25,16,0,1,1,0.66,0.39,0.2985,495,634,4,2,7538,Weekday,0.06566728575218891,Off-Peak Hours,Medium
15085,2012-09-25,17,0,1,1,0.66,0.39,0.2836,967,634,4,2,7538,Weekday,0.12828336428760945,Peak Hours,Medium
15086,2012-09-25,18,0,1,1,0.64,0.41,0.2239,822,634,4,2,7538,Weekday,0.10904749270363491,Peak Hours,Medium
15087,2012-09-25,19,0,1,1,0.62,0.5,0.2537,539,634,4,2,7538,Weekday,0.07150437781905014,Peak Hours,Medium
15088,2012-09-25,20,0,1,1,0.6,0.56,0.2985,425,634,4,2,7538,Weekday,0.05638100291854603,Off-Peak Hours,Medium
15089,2012-09-25,21,0,1,1,0.6,0.56,0.2985,297,634,4,2,7538,Weekday,0.039400371451313344,Off-Peak Hours,Medium
15090,2012-09-25,22,0,1,1,0.6,0.56,0.2836,188,634,4,2,7538,Weekday,0.02494030246749801,Off-Peak Hours,Medium
15091,2012-09-25,23,0,1,1,0.6,0.56,0.3284,98,634,4,2,7538,Weekday,0.013000795967100026,Off-Peak Hours,Medium
15092,2012-09-26,0,0,1,1,0.58,0.64,0.2985,40,635,4,3,7733,Weekday,0.00517263675158412,Off-Peak Hours,Medium
15093,2012-09-26,1,0,1,1,0.58,0.64,0.3284,29,635,4,3,7733,Weekday,0.003750161644898487,Off-Peak Hours,Medium
15094,2012-09-26,2,0,1,2,0.58,0.64,0.2836,17,635,4,3,7733,Weekday,0.002198370619423251,Off-Peak Hours,Medium
15095,2012-09-26,3,0,1,2,0.58,0.64,0.2836,10,635,4,3,7733,Weekday,0.00129315918789603,Off-Peak Hours,Medium
15096,2012-09-26,4,0,1,1,0.56,0.73,0.2537,14,635,4,3,7733,Weekday,0.001810422863054442,Off-Peak Hours,Medium
15097,2012-09-26,5,0,1,1,0.56,0.73,0.2239,36,635,4,3,7733,Weekday,0.004655373076425708,Off-Peak Hours,Medium
15098,2012-09-26,6,0,1,1,0.54,0.73,0.194,182,635,4,3,7733,Weekday,0.023535497219707747,Off-Peak Hours,Medium
15099,2012-09-26,7,0,1,1,0.54,0.77,0.1343,532,635,4,3,7733,Weekday,0.0687960687960688,Peak Hours,Medium
15100,2012-09-26,8,0,1,1,0.56,0.73,0.2985,838,635,4,3,7733,Weekday,0.10836673994568731,Peak Hours,Medium
15101,2012-09-26,9,0,1,1,0.6,0.64,0.194,334,635,4,3,7733,Weekday,0.0431915168757274,Peak Hours,Medium
15102,2012-09-26,10,0,1,1,0.6,0.73,0.2836,185,635,4,3,7733,Weekday,0.023923444976076555,Off-Peak Hours,Medium
15103,2012-09-26,11,0,1,1,0.64,0.61,0.2537,227,635,4,3,7733,Weekday,0.02935471356523988,Off-Peak Hours,Medium
15104,2012-09-26,12,0,1,1,0.68,0.61,0.2239,316,635,4,3,7733,Weekday,0.04086383033751455,Off-Peak Hours,High
15105,2012-09-26,13,0,1,1,0.7,0.58,0.2239,340,635,4,3,7733,Weekday,0.04396741238846502,Off-Peak Hours,High
15106,2012-09-26,14,0,1,1,0.74,0.48,0.2836,277,635,4,3,7733,Weekday,0.03582050950472003,Off-Peak Hours,High
15107,2012-09-26,15,0,1,1,0.74,0.48,0.2985,300,635,4,3,7733,Weekday,0.0387947756368809,Off-Peak Hours,High
15108,2012-09-26,16,0,1,1,0.74,0.45,0.2836,468,635,4,3,7733,Weekday,0.06051984999353421,Off-Peak Hours,High
15109,2012-09-26,17,0,1,1,0.74,0.48,0.2985,953,635,4,3,7733,Weekday,0.12323807060649165,Peak Hours,High
15110,2012-09-26,18,0,1,1,0.74,0.48,0.2239,884,635,4,3,7733,Weekday,0.11431527221000905,Peak Hours,High
15111,2012-09-26,19,0,1,1,0.7,0.54,0.1642,627,635,4,3,7733,Weekday,0.08108108108108109,Peak Hours,High
15112,2012-09-26,20,0,1,1,0.66,0.69,0.194,434,635,4,3,7733,Weekday,0.0561231087546877,Off-Peak Hours,Medium
15113,2012-09-26,21,0,1,1,0.66,0.65,0.194,360,635,4,3,7733,Weekday,0.04655373076425708,Off-Peak Hours,Medium
15114,2012-09-26,22,0,1,3,0.62,0.69,0.194,215,635,4,3,7733,Weekday,0.027802922539764643,Off-Peak Hours,Medium
15115,2012-09-26,23,0,1,2,0.6,0.78,0.2537,115,635,4,3,7733,Weekday,0.014871330660804346,Off-Peak Hours,Medium
15116,2012-09-27,0,0,1,1,0.6,0.78,0.0896,65,636,4,4,7393,Weekday,0.008792100635736507,Off-Peak Hours,Medium
15117,2012-09-27,1,0,1,1,0.6,0.78,0.0896,21,636,4,4,7393,Weekday,0.00284052482077641,Off-Peak Hours,Medium
15118,2012-09-27,2,0,1,1,0.6,0.78,0.0896,16,636,4,4,7393,Weekday,0.002164209387258217,Off-Peak Hours,Medium
15119,2012-09-27,3,0,1,1,0.6,0.78,0.0,7,636,4,4,7393,Weekday,0.0009468416069254701,Off-Peak Hours,Medium
15120,2012-09-27,4,0,1,1,0.56,0.94,0.1343,8,636,4,4,7393,Weekday,0.0010821046936291085,Off-Peak Hours,Medium
15121,2012-09-27,5,0,1,1,0.58,0.83,0.0,66,636,4,4,7393,Weekday,0.008927363722440147,Off-Peak Hours,Medium
15122,2012-09-27,6,0,1,1,0.56,0.88,0.0896,169,636,4,4,7393,Weekday,0.02285946165291492,Off-Peak Hours,Medium
15123,2012-09-27,7,0,1,1,0.6,0.78,0.0,558,636,4,4,7393,Weekday,0.07547680238063033,Peak Hours,Medium
15124,2012-09-27,8,0,1,1,0.62,0.71,0.0896,794,636,4,4,7393,Weekday,0.10739889084268903,Peak Hours,Medium
15125,2012-09-27,9,0,1,1,0.66,0.65,0.0,335,636,4,4,7393,Weekday,0.04531313404571893,Peak Hours,Medium
15126,2012-09-27,10,0,1,2,0.7,0.51,0.2836,208,636,4,4,7393,Weekday,0.028134722034356824,Off-Peak Hours,High
15127,2012-09-27,11,0,1,2,0.72,0.51,0.1642,294,636,4,4,7393,Weekday,0.03976734749086974,Off-Peak Hours,High
15128,2012-09-27,12,0,1,2,0.74,0.48,0.1343,335,636,4,4,7393,Weekday,0.04531313404571893,Off-Peak Hours,High
15129,2012-09-27,13,0,1,2,0.74,0.48,0.0,326,636,4,4,7393,Weekday,0.04409576626538617,Off-Peak Hours,High
15130,2012-09-27,14,0,1,2,0.76,0.45,0.0896,258,636,4,4,7393,Weekday,0.034897876369538755,Off-Peak Hours,High
15131,2012-09-27,15,0,1,2,0.76,0.45,0.0,296,636,4,4,7393,Weekday,0.04003787366427702,Off-Peak Hours,High
15132,2012-09-27,16,0,1,2,0.72,0.58,0.3284,472,636,4,4,7393,Weekday,0.06384417692411741,Off-Peak Hours,High
15133,2012-09-27,17,0,1,2,0.66,0.69,0.2985,905,636,4,4,7393,Weekday,0.12241309346679291,Peak Hours,Medium
15134,2012-09-27,18,0,1,2,0.66,0.69,0.2239,899,636,4,4,7393,Weekday,0.12160151494657108,Peak Hours,Medium
15135,2012-09-27,19,0,1,1,0.66,0.65,0.1343,559,636,4,4,7393,Weekday,0.07561206546733397,Peak Hours,Medium
15136,2012-09-27,20,0,1,2,0.64,0.69,0.2239,457,636,4,4,7393,Weekday,0.06181523062356283,Off-Peak Hours,Medium
15137,2012-09-27,21,0,1,3,0.62,0.83,0.2985,253,636,4,4,7393,Weekday,0.03422156093602056,Off-Peak Hours,Medium
15138,2012-09-27,22,0,1,3,0.62,0.83,0.2985,47,636,4,4,7393,Weekday,0.006357365075071013,Off-Peak Hours,Medium
15139,2012-09-27,23,0,1,3,0.62,0.83,0.1642,45,636,4,4,7393,Weekday,0.006086838901663736,Off-Peak Hours,Medium
15140,2012-09-28,0,0,1,3,0.6,0.88,0.1642,17,637,4,5,7415,Weekday,0.0022926500337154417,Off-Peak Hours,Medium
15141,2012-09-28,1,0,1,3,0.6,0.88,0.0,13,637,4,5,7415,Weekday,0.001753202966958867,Off-Peak Hours,Medium
15142,2012-09-28,2,0,1,3,0.6,0.88,0.2985,10,637,4,5,7415,Weekday,0.0013486176668914363,Off-Peak Hours,Medium
15143,2012-09-28,3,0,1,2,0.6,0.83,0.1343,7,637,4,5,7415,Weekday,0.0009440323668240054,Off-Peak Hours,Medium
15144,2012-09-28,4,0,1,3,0.56,0.88,0.1045,12,637,4,5,7415,Weekday,0.0016183412002697235,Off-Peak Hours,Medium
15145,2012-09-28,5,0,1,1,0.56,0.88,0.0,38,637,4,5,7415,Weekday,0.005124747134187458,Off-Peak Hours,Medium
15146,2012-09-28,6,0,1,2,0.56,0.94,0.0896,138,637,4,5,7415,Weekday,0.01861092380310182,Off-Peak Hours,Medium
15147,2012-09-28,7,0,1,2,0.56,0.94,0.0,394,637,4,5,7415,Weekday,0.05313553607552259,Peak Hours,Medium
15148,2012-09-28,8,0,1,1,0.6,0.83,0.0896,705,637,4,5,7415,Weekday,0.09507754551584625,Peak Hours,Medium
15149,2012-09-28,9,0,1,2,0.62,0.83,0.1045,426,637,4,5,7415,Weekday,0.05745111260957519,Peak Hours,Medium
15150,2012-09-28,10,0,1,2,0.64,0.78,0.1343,245,637,4,5,7415,Weekday,0.033041132838840186,Off-Peak Hours,Medium
15151,2012-09-28,11,0,1,2,0.66,0.69,0.0,361,637,4,5,7415,Weekday,0.04868509777478085,Off-Peak Hours,Medium
15152,2012-09-28,12,0,1,2,0.7,0.54,0.2537,380,637,4,5,7415,Weekday,0.05124747134187458,Off-Peak Hours,High
15153,2012-09-28,13,0,1,2,0.7,0.51,0.2537,410,637,4,5,7415,Weekday,0.05529332434254889,Off-Peak Hours,High
15154,2012-09-28,14,0,1,2,0.7,0.54,0.2537,399,637,4,5,7415,Weekday,0.053809844908968306,Off-Peak Hours,High
15155,2012-09-28,15,0,1,2,0.68,0.54,0.2836,392,637,4,5,7415,Weekday,0.0528658125421443,Off-Peak Hours,High
15156,2012-09-28,16,0,1,2,0.66,0.5,0.2239,502,637,4,5,7415,Weekday,0.0677006068779501,Off-Peak Hours,Medium
15157,2012-09-28,17,0,1,2,0.66,0.54,0.2985,808,637,4,5,7415,Weekday,0.10896830748482805,Peak Hours,Medium
15158,2012-09-28,18,0,1,2,0.64,0.5,0.2239,667,637,4,5,7415,Weekday,0.0899527983816588,Peak Hours,Medium
15159,2012-09-28,19,0,1,3,0.62,0.5,0.2537,508,637,4,5,7415,Weekday,0.06850977747808497,Peak Hours,Medium
15160,2012-09-28,20,0,1,3,0.6,0.53,0.1642,336,637,4,5,7415,Weekday,0.04531355360755226,Off-Peak Hours,Medium
15161,2012-09-28,21,0,1,3,0.6,0.53,0.194,237,637,4,5,7415,Weekday,0.03196223870532704,Off-Peak Hours,Medium
15162,2012-09-28,22,0,1,2,0.58,0.53,0.2239,220,637,4,5,7415,Weekday,0.029669588671611596,Off-Peak Hours,Medium
15163,2012-09-28,23,0,1,2,0.56,0.56,0.194,190,637,4,5,7415,Weekday,0.02562373567093729,Off-Peak Hours,Medium
15164,2012-09-29,0,0,0,1,0.54,0.6,0.2239,149,638,4,6,8555,Weekend,0.017416715371127996,Off-Peak Hours,Medium
15165,2012-09-29,1,0,0,1,0.54,0.6,0.2239,101,638,4,6,8555,Weekend,0.011805961426066628,Off-Peak Hours,Medium
15166,2012-09-29,2,0,0,2,0.54,0.56,0.2239,92,638,4,6,8555,Weekend,0.010753945061367622,Off-Peak Hours,Medium
15167,2012-09-29,3,0,0,2,0.52,0.59,0.194,29,638,4,6,8555,Weekend,0.003389830508474576,Off-Peak Hours,Medium
15168,2012-09-29,4,0,0,1,0.52,0.59,0.2537,14,638,4,6,8555,Weekend,0.0016364699006428988,Off-Peak Hours,Medium
15169,2012-09-29,5,0,0,1,0.5,0.63,0.194,15,638,4,6,8555,Weekend,0.0017533606078316774,Off-Peak Hours,Medium
15170,2012-09-29,6,0,0,1,0.5,0.63,0.2537,37,638,4,6,8555,Weekend,0.0043249561659848045,Off-Peak Hours,Medium
15171,2012-09-29,7,0,0,1,0.48,0.67,0.2836,73,638,4,6,8555,Weekend,0.00853302162478083,Peak Hours,Medium
15172,2012-09-29,8,0,0,1,0.5,0.68,0.2836,211,638,4,6,8555,Weekend,0.024663939216832263,Peak Hours,Medium
15173,2012-09-29,9,0,0,1,0.5,0.63,0.194,332,638,4,6,8555,Weekend,0.03880771478667446,Peak Hours,Medium
15174,2012-09-29,10,0,0,1,0.54,0.56,0.2537,472,638,4,6,8555,Weekend,0.05517241379310345,Off-Peak Hours,Medium
15175,2012-09-29,11,0,0,1,0.56,0.52,0.2836,663,638,4,6,8555,Weekend,0.07749853886616014,Off-Peak Hours,Medium
15176,2012-09-29,12,0,0,1,0.62,0.41,0.2985,682,638,4,6,8555,Weekend,0.07971946230274693,Off-Peak Hours,Medium
15177,2012-09-29,13,0,0,1,0.62,0.41,0.2985,686,638,4,6,8555,Weekend,0.08018702513150204,Off-Peak Hours,Medium
15178,2012-09-29,14,0,0,1,0.6,0.4,0.2537,750,638,4,6,8555,Weekend,0.08766803039158387,Off-Peak Hours,Medium
15179,2012-09-29,15,0,0,1,0.6,0.43,0.2537,727,638,4,6,8555,Weekend,0.08497954412624197,Off-Peak Hours,Medium
15180,2012-09-29,16,0,0,1,0.62,0.41,0.2537,722,638,4,6,8555,Weekend,0.08439509059029807,Off-Peak Hours,Medium
15181,2012-09-29,17,0,0,1,0.6,0.38,0.3582,712,638,4,6,8555,Weekend,0.08322618351841028,Peak Hours,Medium
15182,2012-09-29,18,0,0,1,0.56,0.46,0.194,594,638,4,6,8555,Weekend,0.06943308007013442,Peak Hours,Medium
15183,2012-09-29,19,0,0,1,0.52,0.55,0.1642,470,638,4,6,8555,Weekend,0.05493863237872589,Peak Hours,Medium
15184,2012-09-29,20,0,0,1,0.52,0.55,0.194,315,638,4,6,8555,Weekend,0.03682057276446522,Off-Peak Hours,Medium
15185,2012-09-29,21,0,0,1,0.52,0.55,0.1343,292,638,4,6,8555,Weekend,0.03413208649912332,Off-Peak Hours,Medium
